date_t,date_t_plus_h,horizon,spearman_rho
1984-02-29 23:59:59.999999999,1984-04-30 23:59:59.999999999,1,0.4976923076923077
1984-04-30 23:59:59.999999999,1984-05-31 23:59:59.999999999,1,0.8307692307692308
1984-05-31 23:59:59.999999999,1984-07-31 23:59:59.999999999,1,0.9184615384615386
1984-07-31 23:59:59.999999999,1984-08-31 23:59:59.999999999,1,0.8692307692307691
1984-08-31 23:59:59.999999999,1984-10-31 23:59:59.999999999,1,0.9407692307692307
1984-10-31 23:59:59.999999999,1984-11-30 23:59:59.999999999,1,0.9384615384615383
1984-11-30 23:59:59.999999999,1985-01-31 23:59:59.999999999,1,0.8738461538461537
1985-01-31 23:59:59.999999999,1985-02-28 23:59:59.999999999,1,0.8061538461538461
1985-02-28 23:59:59.999999999,1985-04-30 23:59:59.999999999,1,0.7323076923076922
1985-04-30 23:59:59.999999999,1985-05-31 23:59:59.999999999,1,0.9076923076923077
1985-05-31 23:59:59.999999999,1985-07-31 23:59:59.999999999,1,0.8992307692307692
1985-07-31 23:59:59.999999999,1985-08-31 23:59:59.999999999,1,0.8569230769230769
1985-08-31 23:59:59.999999999,1985-10-31 23:59:59.999999999,1,0.7853846153846153
1985-10-31 23:59:59.999999999,1985-11-30 23:59:59.999999999,1,0.9484615384615385
1985-11-30 23:59:59.999999999,1986-01-31 23:59:59.999999999,1,0.943076923076923
1986-01-31 23:59:59.999999999,1986-02-28 23:59:59.999999999,1,0.8792307692307693
1986-02-28 23:59:59.999999999,1986-04-30 23:59:59.999999999,1,0.6292307692307691
1986-04-30 23:59:59.999999999,1986-05-31 23:59:59.999999999,1,0.9184615384615386
1986-05-31 23:59:59.999999999,1986-07-31 23:59:59.999999999,1,0.93
1986-07-31 23:59:59.999999999,1986-08-31 23:59:59.999999999,1,0.9469230769230769
1986-08-31 23:59:59.999999999,1986-10-31 23:59:59.999999999,1,0.9315384615384614
1986-10-31 23:59:59.999999999,1986-11-30 23:59:59.999999999,1,0.6938461538461538
1986-11-30 23:59:59.999999999,1987-01-31 23:59:59.999999999,1,0.7300000000000001
1987-01-31 23:59:59.999999999,1987-02-28 23:59:59.999999999,1,0.9584615384615384
1987-02-28 23:59:59.999999999,1987-04-30 23:59:59.999999999,1,0.4438461538461538
1987-04-30 23:59:59.999999999,1987-05-31 23:59:59.999999999,1,0.9246153846153846
1987-05-31 23:59:59.999999999,1987-07-31 23:59:59.999999999,1,0.9661538461538461
1987-07-31 23:59:59.999999999,1987-08-31 23:59:59.999999999,1,0.9392307692307692
1987-08-31 23:59:59.999999999,1987-10-31 23:59:59.999999999,1,0.6061538461538462
1987-10-31 23:59:59.999999999,1987-11-30 23:59:59.999999999,1,0.966923076923077
1987-11-30 23:59:59.999999999,1988-01-31 23:59:59.999999999,1,0.823076923076923
1988-01-31 23:59:59.999999999,1988-02-29 23:59:59.999999999,1,0.6615384615384615
1988-02-29 23:59:59.999999999,1988-04-30 23:59:59.999999999,1,0.6207692307692307
1988-04-30 23:59:59.999999999,1988-05-31 23:59:59.999999999,1,0.8353846153846154
1988-05-31 23:59:59.999999999,1988-07-31 23:59:59.999999999,1,0.9792307692307692
1988-07-31 23:59:59.999999999,1988-08-31 23:59:59.999999999,1,0.8953846153846154
1988-08-31 23:59:59.999999999,1988-10-31 23:59:59.999999999,1,0.7353846153846154
1988-10-31 23:59:59.999999999,1988-11-30 23:59:59.999999999,1,0.6261538461538462
1988-11-30 23:59:59.999999999,1989-01-31 23:59:59.999999999,1,0.8815384615384615
1989-01-31 23:59:59.999999999,1989-02-28 23:59:59.999999999,1,0.8453846153846154
1989-02-28 23:59:59.999999999,1989-04-30 23:59:59.999999999,1,0.9253846153846155
1989-04-30 23:59:59.999999999,1989-05-31 23:59:59.999999999,1,0.9061538461538461
1989-05-31 23:59:59.999999999,1989-07-31 23:59:59.999999999,1,0.7153846153846154
1989-07-31 23:59:59.999999999,1989-08-31 23:59:59.999999999,1,0.7500000000000001
1989-08-31 23:59:59.999999999,1989-10-31 23:59:59.999999999,1,0.823076923076923
1989-10-31 23:59:59.999999999,1989-11-30 23:59:59.999999999,1,0.7353846153846154
1989-11-30 23:59:59.999999999,1990-01-31 23:59:59.999999999,1,0.7807692307692308
1990-01-31 23:59:59.999999999,1990-02-28 23:59:59.999999999,1,0.9607692307692307
1990-02-28 23:59:59.999999999,1990-04-30 23:59:59.999999999,1,0.9807692307692308
1990-04-30 23:59:59.999999999,1990-05-31 23:59:59.999999999,1,0.8392307692307692
1990-05-31 23:59:59.999999999,1990-07-31 23:59:59.999999999,1,0.9453846153846153
1990-07-31 23:59:59.999999999,1990-08-31 23:59:59.999999999,1,0.8476923076923076
1990-08-31 23:59:59.999999999,1990-10-31 23:59:59.999999999,1,0.7761538461538461
1990-10-31 23:59:59.999999999,1990-11-30 23:59:59.999999999,1,0.9061538461538461
1990-11-30 23:59:59.999999999,1991-01-31 23:59:59.999999999,1,0.933076923076923
1991-01-31 23:59:59.999999999,1991-02-28 23:59:59.999999999,1,0.6523076923076921
1991-02-28 23:59:59.999999999,1991-04-30 23:59:59.999999999,1,0.5830769230769232
1991-04-30 23:59:59.999999999,1991-05-31 23:59:59.999999999,1,0.953076923076923
1991-05-31 23:59:59.999999999,1991-07-31 23:59:59.999999999,1,0.8730769230769231
1991-07-31 23:59:59.999999999,1991-08-31 23:59:59.999999999,1,0.8684615384615384
1991-08-31 23:59:59.999999999,1991-10-31 23:59:59.999999999,1,0.9415384615384615
1991-10-31 23:59:59.999999999,1991-11-30 23:59:59.999999999,1,0.9869230769230769
1991-11-30 23:59:59.999999999,1992-01-31 23:59:59.999999999,1,0.9676923076923077
1992-01-31 23:59:59.999999999,1992-02-29 23:59:59.999999999,1,0.9730769230769231
1992-02-29 23:59:59.999999999,1992-04-30 23:59:59.999999999,1,0.9853846153846154
1992-04-30 23:59:59.999999999,1992-05-31 23:59:59.999999999,1,0.9753846153846154
1992-05-31 23:59:59.999999999,1992-07-31 23:59:59.999999999,1,0.8138461538461539
1992-07-31 23:59:59.999999999,1992-08-31 23:59:59.999999999,1,0.8692307692307691
1992-08-31 23:59:59.999999999,1992-10-31 23:59:59.999999999,1,0.7584615384615384
1992-10-31 23:59:59.999999999,1992-11-30 23:59:59.999999999,1,0.9723076923076923
1992-11-30 23:59:59.999999999,1993-01-31 23:59:59.999999999,1,0.976923076923077
1993-01-31 23:59:59.999999999,1993-02-28 23:59:59.999999999,1,0.9730769230769231
1993-02-28 23:59:59.999999999,1993-04-30 23:59:59.999999999,1,0.9538461538461538
1993-04-30 23:59:59.999999999,1993-05-31 23:59:59.999999999,1,0.9053846153846155
1993-05-31 23:59:59.999999999,1993-07-31 23:59:59.999999999,1,0.9069230769230769
1993-07-31 23:59:59.999999999,1993-08-31 23:59:59.999999999,1,0.9492307692307692
1993-08-31 23:59:59.999999999,1993-10-31 23:59:59.999999999,1,0.89
1993-10-31 23:59:59.999999999,1993-11-30 23:59:59.999999999,1,0.9207692307692308
1993-11-30 23:59:59.999999999,1994-01-31 23:59:59.999999999,1,0.6215384615384615
1994-01-31 23:59:59.999999999,1994-02-28 23:59:59.999999999,1,0.8323076923076923
1994-02-28 23:59:59.999999999,1994-04-30 23:59:59.999999999,1,0.6923076923076923
1994-04-30 23:59:59.999999999,1994-05-31 23:59:59.999999999,1,0.7692307692307693
1994-05-31 23:59:59.999999999,1994-07-31 23:59:59.999999999,1,0.8400000000000001
1994-07-31 23:59:59.999999999,1994-08-31 23:59:59.999999999,1,0.5215384615384615
1994-08-31 23:59:59.999999999,1994-10-31 23:59:59.999999999,1,0.5830769230769232
1994-10-31 23:59:59.999999999,1994-11-30 23:59:59.999999999,1,0.6192307692307693
1994-11-30 23:59:59.999999999,1995-01-31 23:59:59.999999999,1,0.6107692307692307
1995-01-31 23:59:59.999999999,1995-02-28 23:59:59.999999999,1,0.83
1995-02-28 23:59:59.999999999,1995-04-30 23:59:59.999999999,1,0.8223076923076923
1995-04-30 23:59:59.999999999,1995-05-31 23:59:59.999999999,1,0.8069230769230769
1995-05-31 23:59:59.999999999,1995-07-31 23:59:59.999999999,1,0.8076923076923078
1995-07-31 23:59:59.999999999,1995-08-31 23:59:59.999999999,1,0.8007692307692308
1995-08-31 23:59:59.999999999,1995-10-31 23:59:59.999999999,1,0.9361538461538461
1995-10-31 23:59:59.999999999,1995-11-30 23:59:59.999999999,1,0.7838461538461537
1995-11-30 23:59:59.999999999,1996-01-31 23:59:59.999999999,1,0.8507692307692307
1996-01-31 23:59:59.999999999,1996-02-29 23:59:59.999999999,1,0.8376923076923077
1996-02-29 23:59:59.999999999,1996-04-30 23:59:59.999999999,1,0.6907692307692308
1996-04-30 23:59:59.999999999,1996-05-31 23:59:59.999999999,1,0.41000000000000003
1996-05-31 23:59:59.999999999,1996-07-31 23:59:59.999999999,1,0.76
1996-07-31 23:59:59.999999999,1996-08-31 23:59:59.999999999,1,0.6084615384615384
1996-08-31 23:59:59.999999999,1996-10-31 23:59:59.999999999,1,0.6884615384615385
1996-10-31 23:59:59.999999999,1996-11-30 23:59:59.999999999,1,0.7792307692307692
1996-11-30 23:59:59.999999999,1997-01-31 23:59:59.999999999,1,0.8446153846153847
1997-01-31 23:59:59.999999999,1997-02-28 23:59:59.999999999,1,0.726153846153846
1997-02-28 23:59:59.999999999,1997-04-30 23:59:59.999999999,1,0.7192307692307691
1997-04-30 23:59:59.999999999,1997-05-31 23:59:59.999999999,1,0.936923076923077
1997-05-31 23:59:59.999999999,1997-07-31 23:59:59.999999999,1,0.9315384615384614
1997-07-31 23:59:59.999999999,1997-08-31 23:59:59.999999999,1,0.9030769230769231
1997-08-31 23:59:59.999999999,1997-10-31 23:59:59.999999999,1,0.9423076923076923
1997-10-31 23:59:59.999999999,1997-11-30 23:59:59.999999999,1,0.803076923076923
1997-11-30 23:59:59.999999999,1998-01-31 23:59:59.999999999,1,0.8161538461538461
1998-01-31 23:59:59.999999999,1998-02-28 23:59:59.999999999,1,0.9661538461538461
1998-02-28 23:59:59.999999999,1998-04-30 23:59:59.999999999,1,0.9469230769230769
1998-04-30 23:59:59.999999999,1998-05-31 23:59:59.999999999,1,0.9338461538461538
1998-05-31 23:59:59.999999999,1998-07-31 23:59:59.999999999,1,0.953076923076923
1998-07-31 23:59:59.999999999,1998-08-31 23:59:59.999999999,1,0.9784615384615385
1998-08-31 23:59:59.999999999,1998-10-31 23:59:59.999999999,1,0.8461538461538461
1998-10-31 23:59:59.999999999,1998-11-30 23:59:59.999999999,1,0.7392307692307692
1998-11-30 23:59:59.999999999,1999-01-31 23:59:59.999999999,1,0.6976923076923077
1999-01-31 23:59:59.999999999,1999-02-28 23:59:59.999999999,1,0.883076923076923
1999-02-28 23:59:59.999999999,1999-04-30 23:59:59.999999999,1,0.9292307692307692
1999-04-30 23:59:59.999999999,1999-05-31 23:59:59.999999999,1,0.9438461538461539
1999-05-31 23:59:59.999999999,1999-07-31 23:59:59.999999999,1,0.9630769230769232
1999-07-31 23:59:59.999999999,1999-08-31 23:59:59.999999999,1,0.9615384615384615
1999-08-31 23:59:59.999999999,1999-10-31 23:59:59.999999999,1,0.9607692307692307
1999-10-31 23:59:59.999999999,1999-11-30 23:59:59.999999999,1,0.9661538461538461
1999-11-30 23:59:59.999999999,2000-01-31 23:59:59.999999999,1,0.9592307692307691
2000-01-31 23:59:59.999999999,2000-02-29 23:59:59.999999999,1,0.8315384615384616
2000-02-29 23:59:59.999999999,2000-04-30 23:59:59.999999999,1,0.8438461538461538
2000-04-30 23:59:59.999999999,2000-05-31 23:59:59.999999999,1,0.8892307692307693
2000-05-31 23:59:59.999999999,2000-07-31 23:59:59.999999999,1,0.9276923076923077
2000-07-31 23:59:59.999999999,2000-08-31 23:59:59.999999999,1,0.7176923076923076
2000-08-31 23:59:59.999999999,2000-10-31 23:59:59.999999999,1,0.9676923076923077
2000-10-31 23:59:59.999999999,2000-11-30 23:59:59.999999999,1,0.9215384615384615
2000-11-30 23:59:59.999999999,2001-01-31 23:59:59.999999999,1,0.8976923076923078
2001-01-31 23:59:59.999999999,2001-02-28 23:59:59.999999999,1,0.8400000000000001
2001-02-28 23:59:59.999999999,2001-04-30 23:59:59.999999999,1,0.7984615384615384
2001-04-30 23:59:59.999999999,2001-05-31 23:59:59.999999999,1,0.7084615384615385
2001-05-31 23:59:59.999999999,2001-07-31 23:59:59.999999999,1,0.7992307692307692
2001-07-31 23:59:59.999999999,2001-08-31 23:59:59.999999999,1,0.9023076923076924
2001-08-31 23:59:59.999999999,2001-10-31 23:59:59.999999999,1,0.8707692307692307
2001-10-31 23:59:59.999999999,2001-11-30 23:59:59.999999999,1,0.8538461538461539
2001-11-30 23:59:59.999999999,2002-01-31 23:59:59.999999999,1,0.8907692307692309
2002-01-31 23:59:59.999999999,2002-02-28 23:59:59.999999999,1,0.9253846153846155
2002-02-28 23:59:59.999999999,2002-04-30 23:59:59.999999999,1,0.8723076923076923
2002-04-30 23:59:59.999999999,2002-05-31 23:59:59.999999999,1,0.733076923076923
2002-05-31 23:59:59.999999999,2002-07-31 23:59:59.999999999,1,0.8438461538461538
2002-07-31 23:59:59.999999999,2002-08-31 23:59:59.999999999,1,0.9700000000000001
2002-08-31 23:59:59.999999999,2002-10-31 23:59:59.999999999,1,0.8461538461538461
2002-10-31 23:59:59.999999999,2002-11-30 23:59:59.999999999,1,0.9192307692307692
2002-11-30 23:59:59.999999999,2003-01-31 23:59:59.999999999,1,0.7638461538461538
2003-01-31 23:59:59.999999999,2003-02-28 23:59:59.999999999,1,0.7238461538461537
2003-02-28 23:59:59.999999999,2003-04-30 23:59:59.999999999,1,0.9
2003-04-30 23:59:59.999999999,2003-05-31 23:59:59.999999999,1,0.93
2003-05-31 23:59:59.999999999,2003-07-31 23:59:59.999999999,1,0.8684615384615384
2003-07-31 23:59:59.999999999,2003-08-31 23:59:59.999999999,1,0.7938461538461539
2003-08-31 23:59:59.999999999,2003-10-31 23:59:59.999999999,1,0.8561538461538462
2003-10-31 23:59:59.999999999,2003-11-30 23:59:59.999999999,1,0.9084615384615384
2003-11-30 23:59:59.999999999,2004-01-31 23:59:59.999999999,1,0.7061538461538461
2004-01-31 23:59:59.999999999,2004-02-29 23:59:59.999999999,1,0.606923076923077
2004-02-29 23:59:59.999999999,2004-04-30 23:59:59.999999999,1,0.8546153846153846
2004-04-30 23:59:59.999999999,2004-05-31 23:59:59.999999999,1,0.9084615384615384
2004-05-31 23:59:59.999999999,2004-07-31 23:59:59.999999999,1,0.8992307692307692
2004-07-31 23:59:59.999999999,2004-08-31 23:59:59.999999999,1,0.8400000000000001
2004-08-31 23:59:59.999999999,2004-10-31 23:59:59.999999999,1,0.8892307692307693
2004-10-31 23:59:59.999999999,2004-11-30 23:59:59.999999999,1,0.8438461538461538
2004-11-30 23:59:59.999999999,2005-01-31 23:59:59.999999999,1,0.7346153846153847
2005-01-31 23:59:59.999999999,2005-02-28 23:59:59.999999999,1,0.8876923076923076
2005-02-28 23:59:59.999999999,2005-04-30 23:59:59.999999999,1,0.7484615384615385
2005-04-30 23:59:59.999999999,2005-05-31 23:59:59.999999999,1,0.8730769230769231
2005-05-31 23:59:59.999999999,2005-07-31 23:59:59.999999999,1,0.8938461538461538
2005-07-31 23:59:59.999999999,2005-08-31 23:59:59.999999999,1,0.7138461538461538
2005-08-31 23:59:59.999999999,2005-10-31 23:59:59.999999999,1,0.6084615384615384
2005-10-31 23:59:59.999999999,2005-11-30 23:59:59.999999999,1,0.5653846153846154
2005-11-30 23:59:59.999999999,2006-01-31 23:59:59.999999999,1,0.13384615384615384
2006-01-31 23:59:59.999999999,2006-02-28 23:59:59.999999999,1,-0.13999999999999999
2006-02-28 23:59:59.999999999,2006-04-30 23:59:59.999999999,1,-0.19076923076923075
2006-04-30 23:59:59.999999999,2006-05-31 23:59:59.999999999,1,0.8815384615384615
2006-05-31 23:59:59.999999999,2006-07-31 23:59:59.999999999,1,0.8953846153846154
2006-07-31 23:59:59.999999999,2006-08-31 23:59:59.999999999,1,0.8938461538461538
2006-08-31 23:59:59.999999999,2006-10-31 23:59:59.999999999,1,0.9638461538461539
2006-10-31 23:59:59.999999999,2006-11-30 23:59:59.999999999,1,0.8646153846153846
2006-11-30 23:59:59.999999999,2007-01-31 23:59:59.999999999,1,0.8592307692307692
2007-01-31 23:59:59.999999999,2007-02-28 23:59:59.999999999,1,0.9415384615384615
2007-02-28 23:59:59.999999999,2007-04-30 23:59:59.999999999,1,0.9438461538461539
2007-04-30 23:59:59.999999999,2007-05-31 23:59:59.999999999,1,0.9715384615384616
2007-05-31 23:59:59.999999999,2007-07-31 23:59:59.999999999,1,0.9469230769230769
2007-07-31 23:59:59.999999999,2007-08-31 23:59:59.999999999,1,0.9653846153846154
2007-08-31 23:59:59.999999999,2007-10-31 23:59:59.999999999,1,0.9338461538461538
2007-10-31 23:59:59.999999999,2007-11-30 23:59:59.999999999,1,0.9676923076923077
2007-11-30 23:59:59.999999999,2008-01-31 23:59:59.999999999,1,0.94
2008-01-31 23:59:59.999999999,2008-02-29 23:59:59.999999999,1,0.96
2008-02-29 23:59:59.999999999,2008-04-30 23:59:59.999999999,1,0.9738461538461539
2008-04-30 23:59:59.999999999,2008-05-31 23:59:59.999999999,1,0.9446153846153846
2008-05-31 23:59:59.999999999,2008-07-31 23:59:59.999999999,1,0.9569230769230769
2008-07-31 23:59:59.999999999,2008-08-31 23:59:59.999999999,1,0.9869230769230769
2008-08-31 23:59:59.999999999,2008-10-31 23:59:59.999999999,1,0.9700000000000001
2008-10-31 23:59:59.999999999,2008-11-30 23:59:59.999999999,1,0.8215384615384616
2008-11-30 23:59:59.999999999,2009-01-31 23:59:59.999999999,1,0.3469230769230769
2009-01-31 23:59:59.999999999,2009-02-28 23:59:59.999999999,1,0.5353846153846153
2009-02-28 23:59:59.999999999,2009-04-30 23:59:59.999999999,1,0.57
2009-04-30 23:59:59.999999999,2009-05-31 23:59:59.999999999,1,0.09846153846153846
2009-05-31 23:59:59.999999999,2009-07-31 23:59:59.999999999,1,0.8084615384615383
2009-07-31 23:59:59.999999999,2009-08-31 23:59:59.999999999,1,0.8607692307692307
2009-08-31 23:59:59.999999999,2009-10-31 23:59:59.999999999,1,0.8461538461538461
2009-10-31 23:59:59.999999999,2009-11-30 23:59:59.999999999,1,0.8369230769230769
2009-11-30 23:59:59.999999999,2010-01-31 23:59:59.999999999,1,0.9661538461538461
2010-01-31 23:59:59.999999999,2010-02-28 23:59:59.999999999,1,0.9715384615384616
2010-02-28 23:59:59.999999999,2010-04-30 23:59:59.999999999,1,0.7807692307692308
2010-04-30 23:59:59.999999999,2010-05-31 23:59:59.999999999,1,0.7323076923076922
2010-05-31 23:59:59.999999999,2010-07-31 23:59:59.999999999,1,0.5392307692307693
2010-07-31 23:59:59.999999999,2010-08-31 23:59:59.999999999,1,0.8923076923076924
2010-08-31 23:59:59.999999999,2010-10-31 23:59:59.999999999,1,0.8523076923076923
2010-10-31 23:59:59.999999999,2010-11-30 23:59:59.999999999,1,0.933076923076923
2010-11-30 23:59:59.999999999,2011-01-31 23:59:59.999999999,1,0.42538461538461536
2011-01-31 23:59:59.999999999,2011-02-28 23:59:59.999999999,1,0.5892307692307692
2011-02-28 23:59:59.999999999,2011-04-30 23:59:59.999999999,1,0.3130769230769231
2011-04-30 23:59:59.999999999,2011-05-31 23:59:59.999999999,1,0.7646153846153846
2011-05-31 23:59:59.999999999,2011-07-31 23:59:59.999999999,1,0.5030769230769231
2011-07-31 23:59:59.999999999,2011-08-31 23:59:59.999999999,1,0.9638461538461539
2011-08-31 23:59:59.999999999,2011-10-31 23:59:59.999999999,1,0.9753846153846154
2011-10-31 23:59:59.999999999,2011-11-30 23:59:59.999999999,1,0.9653846153846154
2011-11-30 23:59:59.999999999,2012-01-31 23:59:59.999999999,1,0.9353846153846154
2012-01-31 23:59:59.999999999,2012-02-29 23:59:59.999999999,1,0.9476923076923076
2012-02-29 23:59:59.999999999,2012-04-30 23:59:59.999999999,1,0.9546153846153845
2012-04-30 23:59:59.999999999,2012-05-31 23:59:59.999999999,1,0.9815384615384616
2012-05-31 23:59:59.999999999,2012-07-31 23:59:59.999999999,1,0.9753846153846154
2012-07-31 23:59:59.999999999,2012-08-31 23:59:59.999999999,1,0.9861538461538462
2012-08-31 23:59:59.999999999,2012-10-31 23:59:59.999999999,1,0.9707692307692307
2012-10-31 23:59:59.999999999,2012-11-30 23:59:59.999999999,1,0.9292307692307692
2012-11-30 23:59:59.999999999,2013-01-31 23:59:59.999999999,1,0.9030769230769231
2013-01-31 23:59:59.999999999,2013-02-28 23:59:59.999999999,1,0.9138461538461539
2013-02-28 23:59:59.999999999,2013-04-30 23:59:59.999999999,1,0.9253846153846155
2013-04-30 23:59:59.999999999,2013-05-31 23:59:59.999999999,1,0.9184615384615386
2013-05-31 23:59:59.999999999,2013-07-31 23:59:59.999999999,1,0.93
2013-07-31 23:59:59.999999999,2013-08-31 23:59:59.999999999,1,0.9069230769230769
2013-08-31 23:59:59.999999999,2013-10-31 23:59:59.999999999,1,0.8969230769230769
2013-10-31 23:59:59.999999999,2013-11-30 23:59:59.999999999,1,0.9269230769230768
2013-11-30 23:59:59.999999999,2014-01-31 23:59:59.999999999,1,0.9392307692307692
2014-01-31 23:59:59.999999999,2014-02-28 23:59:59.999999999,1,0.9746153846153847
2014-02-28 23:59:59.999999999,2014-04-30 23:59:59.999999999,1,0.9607692307692307
2014-04-30 23:59:59.999999999,2014-05-31 23:59:59.999999999,1,0.9415384615384615
2014-05-31 23:59:59.999999999,2014-07-31 23:59:59.999999999,1,0.9576923076923078
2014-07-31 23:59:59.999999999,2014-08-31 23:59:59.999999999,1,0.9507692307692308
2014-08-31 23:59:59.999999999,2014-10-31 23:59:59.999999999,1,0.936923076923077
2014-10-31 23:59:59.999999999,2014-11-30 23:59:59.999999999,1,0.94
2014-11-30 23:59:59.999999999,2015-01-31 23:59:59.999999999,1,0.933076923076923
2015-01-31 23:59:59.999999999,2015-02-28 23:59:59.999999999,1,0.8823076923076922
2015-02-28 23:59:59.999999999,2015-04-30 23:59:59.999999999,1,0.7430769230769232
2015-04-30 23:59:59.999999999,2015-05-31 23:59:59.999999999,1,0.7053846153846153
2015-05-31 23:59:59.999999999,2015-07-31 23:59:59.999999999,1,0.8769230769230769
2015-07-31 23:59:59.999999999,2015-08-31 23:59:59.999999999,1,0.9076923076923077
2015-08-31 23:59:59.999999999,2015-10-31 23:59:59.999999999,1,0.8799999999999999
2015-10-31 23:59:59.999999999,2015-11-30 23:59:59.999999999,1,0.7961538461538461
2015-11-30 23:59:59.999999999,2016-01-31 23:59:59.999999999,1,0.9461538461538461
2016-01-31 23:59:59.999999999,2016-02-29 23:59:59.999999999,1,0.9346153846153846
2016-02-29 23:59:59.999999999,2016-04-30 23:59:59.999999999,1,0.9507692307692308
2016-04-30 23:59:59.999999999,2016-05-31 23:59:59.999999999,1,0.9407692307692307
2016-05-31 23:59:59.999999999,2016-07-31 23:59:59.999999999,1,0.9900000000000001
2016-07-31 23:59:59.999999999,2016-08-31 23:59:59.999999999,1,0.8684615384615384
2016-08-31 23:59:59.999999999,2016-10-31 23:59:59.999999999,1,0.8346153846153845
2016-10-31 23:59:59.999999999,2016-11-30 23:59:59.999999999,1,0.9815384615384616
2016-11-30 23:59:59.999999999,2017-01-31 23:59:59.999999999,1,0.9615384615384615
2017-01-31 23:59:59.999999999,2017-02-28 23:59:59.999999999,1,0.9338461538461538
2017-02-28 23:59:59.999999999,2017-04-30 23:59:59.999999999,1,0.8638461538461538
2017-04-30 23:59:59.999999999,2017-05-31 23:59:59.999999999,1,0.7215384615384615
2017-05-31 23:59:59.999999999,2017-07-31 23:59:59.999999999,1,0.8384615384615385
2017-07-31 23:59:59.999999999,2017-08-31 23:59:59.999999999,1,0.8869230769230768
2017-08-31 23:59:59.999999999,2017-10-31 23:59:59.999999999,1,0.9046153846153847
2017-10-31 23:59:59.999999999,2017-11-30 23:59:59.999999999,1,0.7315384615384616
2017-11-30 23:59:59.999999999,2018-01-31 23:59:59.999999999,1,0.9446153846153846
2018-01-31 23:59:59.999999999,2018-02-28 23:59:59.999999999,1,0.8915384615384616
2018-02-28 23:59:59.999999999,2018-04-30 23:59:59.999999999,1,0.803076923076923
2018-04-30 23:59:59.999999999,2018-05-31 23:59:59.999999999,1,0.9730769230769231
2018-05-31 23:59:59.999999999,2018-07-31 23:59:59.999999999,1,0.9869230769230769
2018-07-31 23:59:59.999999999,2018-08-31 23:59:59.999999999,1,0.9723076923076923
2018-08-31 23:59:59.999999999,2018-10-31 23:59:59.999999999,1,0.9815384615384616
2018-10-31 23:59:59.999999999,2018-11-30 23:59:59.999999999,1,0.9592307692307691
2018-11-30 23:59:59.999999999,2019-01-31 23:59:59.999999999,1,0.9153846153846154
2019-01-31 23:59:59.999999999,2019-02-28 23:59:59.999999999,1,0.8538461538461539
2019-02-28 23:59:59.999999999,2019-04-30 23:59:59.999999999,1,0.9076923076923077
2019-04-30 23:59:59.999999999,2019-05-31 23:59:59.999999999,1,0.9907692307692307
2019-05-31 23:59:59.999999999,2019-07-31 23:59:59.999999999,1,0.9446153846153846
2019-07-31 23:59:59.999999999,2019-08-31 23:59:59.999999999,1,0.9823076923076923
2019-08-31 23:59:59.999999999,2019-10-31 23:59:59.999999999,1,0.8484615384615384
2019-10-31 23:59:59.999999999,2019-11-30 23:59:59.999999999,1,0.9661538461538461
2019-11-30 23:59:59.999999999,2020-01-31 23:59:59.999999999,1,0.96
2020-01-31 23:59:59.999999999,2020-02-29 23:59:59.999999999,1,0.9576923076923078
2020-02-29 23:59:59.999999999,2020-04-30 23:59:59.999999999,1,0.9515384615384614
2020-04-30 23:59:59.999999999,2020-05-31 23:59:59.999999999,1,0.953076923076923
2020-05-31 23:59:59.999999999,2020-07-31 23:59:59.999999999,1,0.9138461538461539
2020-07-31 23:59:59.999999999,2020-08-31 23:59:59.999999999,1,0.9784615384615385
2020-08-31 23:59:59.999999999,2020-10-31 23:59:59.999999999,1,0.9376923076923077
2020-10-31 23:59:59.999999999,2020-11-30 23:59:59.999999999,1,0.9461538461538461
2020-11-30 23:59:59.999999999,2021-01-31 23:59:59.999999999,1,0.9461538461538461
2021-01-31 23:59:59.999999999,2021-02-28 23:59:59.999999999,1,0.9623076923076924
2021-02-28 23:59:59.999999999,2021-04-30 23:59:59.999999999,1,0.9715384615384616
2021-04-30 23:59:59.999999999,2021-05-31 23:59:59.999999999,1,0.9115384615384616
2021-05-31 23:59:59.999999999,2021-07-31 23:59:59.999999999,1,0.9876923076923078
2021-07-31 23:59:59.999999999,2021-08-31 23:59:59.999999999,1,0.9784615384615385
2021-08-31 23:59:59.999999999,2021-10-31 23:59:59.999999999,1,0.9723076923076923
2021-10-31 23:59:59.999999999,2021-11-30 23:59:59.999999999,1,0.9753846153846154
2021-11-30 23:59:59.999999999,2022-01-31 23:59:59.999999999,1,0.5615384615384615
2022-01-31 23:59:59.999999999,2022-02-28 23:59:59.999999999,1,0.4976923076923077
2022-02-28 23:59:59.999999999,2022-04-30 23:59:59.999999999,1,-0.043076923076923075
2022-04-30 23:59:59.999999999,2022-05-31 23:59:59.999999999,1,0.7361538461538463
2022-05-31 23:59:59.999999999,2022-07-31 23:59:59.999999999,1,0.9223076923076923
2022-07-31 23:59:59.999999999,2022-08-31 23:59:59.999999999,1,0.9507692307692308
2022-08-31 23:59:59.999999999,2022-10-31 23:59:59.999999999,1,0.9438461538461539
2022-10-31 23:59:59.999999999,2022-11-30 23:59:59.999999999,1,0.3646153846153847
2022-11-30 23:59:59.999999999,2023-01-31 23:59:59.999999999,1,0.8123076923076924
2023-01-31 23:59:59.999999999,2023-02-28 23:59:59.999999999,1,0.94
