portfolio,window_start,window_end,window_length,model_type,factor_model,AE,u_hat,convergence_status,message,log_likelihood,AIC,BIC,sigma_v,sigma_u,lambda,rank,quintile
ME3 BM1,1945-07-31 23:59:59.999999,1955-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064733619202,0.00019354536858312937,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,368.0954976081289,-724.1909952162578,-707.4660447595655,0.01125839587683786,0.00024257315170560508,0.021545978162364678,7,4
ME3 BM1,1946-07-31 23:59:59.999999,1956-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064709838331,0.00019354774687329365,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,359.1066320690911,-706.2132641381822,-689.48831368149,0.012141725188533363,0.00024257616783688273,0.01997872329263155,7,4
ME3 BM1,1947-07-31 23:59:59.999999,1957-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064714547641,0.00019354727590991665,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,361.19720589011627,-710.3944117802325,-693.6694613235403,0.011926568536761155,0.00024257551499983556,0.02033908699322418,7,4
ME3 BM1,1948-07-31 23:59:59.999999,1958-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064715735642,0.00019354715709848352,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,361.71312835938545,-711.4262567187709,-694.7013062620787,0.011875522411409292,0.00024257539059536302,0.020426502699562175,7,4
ME3 BM1,1949-07-31 23:59:59.999999,1959-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064697089857,0.000193549021848273,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,354.1464501712531,-696.2929003425062,-679.567949885814,0.012648396034351759,0.00024257772292887795,0.019178536335363115,8,4
ME3 BM1,1950-07-31 23:59:59.999999,1960-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064693643179,0.00019354936654797998,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,352.687319194825,-693.37463838965,-676.6496879329578,0.012803140744758676,0.00024257815396038507,0.018946769296408088,8,4
ME3 BM1,1951-07-31 23:59:59.999999,1961-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064697104867,0.00019354902035276244,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,354.3739502690263,-696.7479005380526,-680.0229500813604,0.012624879505876123,0.00024257771880375502,0.019214260119540125,8,4
ME3 BM1,1952-07-31 23:59:59.999999,1962-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064689633112,0.00019354976759149593,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,350.88521432380605,-689.7704286476121,-673.0454781909199,0.012995658516543215,0.00024257868131460125,0.018666132309171052,8,4
ME3 BM1,1953-07-31 23:59:59.999999,1963-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064682007902,0.0001935505301818764,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,347.38993718739425,-682.7798743747885,-666.0549239180963,0.01338088813884254,0.00024257961684406547,0.018128812850613133,8,4
ME3 BM1,1954-07-31 23:59:59.999999,1964-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064669801732,0.00019355175091223642,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,341.3658639483342,-670.7317278966684,-654.0067774399762,0.01406933999789727,0.00024258110619978786,0.017241825575047783,8,4
ME3 BM1,1955-07-31 23:59:59.999999,1965-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064678832487,0.00019355084775502502,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,346.0823132358891,-680.1646264717782,-663.439676015086,0.013527900008179675,0.00024258005660137997,0.017931833947227832,8,4
ME3 BM1,1956-07-31 23:59:59.999999,1966-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064685533197,0.00019355017763261385,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,349.71874782165287,-687.4374956433057,-670.7125451866135,0.01312310962588934,0.00024257917629723642,0.018484885306351093,8,4
ME3 BM1,1957-07-31 23:59:59.999999,1967-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064679818697,0.0001935507491304113,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,346.79968097939644,-681.5993619587929,-664.8744115021007,0.013448175569242079,0.0002425798975442501,0.018038126903924825,8,4
ME3 BM1,1958-07-31 23:59:59.999999,1968-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064662936968,0.00019355243746346605,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,338.19891020048846,-664.3978204009769,-647.6728699442847,0.01444630843452753,0.00024258200287084392,0.016791971732450253,9,4
ME3 BM1,1959-07-31 23:59:59.999999,1969-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064677008952,0.00019355103014865026,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,346.2365446788783,-680.4730893577566,-663.7481389010644,0.013508366846332028,0.00024258026857146108,0.017957779155022703,9,4
ME3 BM1,1960-07-31 23:59:59.999999,1970-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064677891817,0.00019355094185255893,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,346.65165407422137,-681.3033081484427,-664.5783576917505,0.013463803265873948,0.0002425801361899719,0.018017207426435596,9,4
ME3 BM1,1961-07-31 23:59:59.999999,1971-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064671506525,0.00019355158043398533,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,343.2030589787355,-674.406117957471,-657.6811675007788,0.013858463596913288,0.00024258094479107258,0.01750417303438333,9,4
ME3 BM1,1962-07-31 23:59:59.999999,1972-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064679561405,0.00019355077487945697,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,347.63296495043437,-683.2659299008687,-666.5409794441765,0.013360269681547876,0.00024257992746736187,0.018156813690848893,9,4
ME3 BM1,1963-07-31 23:59:59.999999,1973-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064677053792,0.00019355102566367982,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,346.2513633366018,-680.5027266732036,-663.7777762165114,0.01350775705584168,0.0002425802331553896,0.017958587214187516,9,4
ME3 BM1,1964-07-31 23:59:59.999999,1974-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064659167203,0.0001935528144652946,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,335.7170037797867,-659.4340075595734,-642.7090571028812,0.014747941027829482,0.00024258250339343368,0.01644856749397618,9,4
ME3 BM1,1965-07-31 23:59:59.999999,1975-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064639148032,0.00019355481659275337,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,324.4407889839354,-636.8815779678708,-620.1566275111786,0.0162014405043834,0.00024258498770711638,0.014973050553219852,9,4
ME3 BM1,1966-07-31 23:59:59.999999,1976-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064643110605,0.0001935544203053159,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,327.51608283909934,-643.0321656781987,-626.3072152215065,0.015791557130804174,0.00024258448651349535,0.015361657150344736,9,4
ME3 BM1,1967-07-31 23:59:59.999999,1977-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064642141721,0.00019355451720542044,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,327.00023657248596,-642.0004731449719,-625.2755226882797,0.01585650782797128,0.0002425845906007707,0.015298740002060563,9,4
ME3 BM1,1968-07-31 23:59:59.999999,1978-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064653117681,0.0001935534195188343,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,334.6096325399063,-657.2192650798125,-640.4943146231203,0.014885010065284593,0.00024258323380486692,0.016297149463850826,9,4
ME3 BM1,1969-07-31 23:59:59.999999,1979-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064650323767,0.0001935536989330766,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,332.8126275962138,-653.6252551924276,-636.9003047357354,0.015109616697883958,0.0002425835880593153,0.016054913430946807,9,4
ME3 BM1,1970-07-31 23:59:59.999999,1980-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064648976774,0.00019355383364145606,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,331.7814627613201,-651.5629255226402,-634.837975065948,0.015240027690207316,0.00024258375647945722,0.0159175404015396,9,4
ME3 BM1,1971-07-31 23:59:59.999999,1981-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064653679954,0.00019355336328584198,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,334.96698397652466,-657.9339679530493,-641.2090174963571,0.014840562415564772,0.000242583172076956,0.01634595544859775,9,4
ME3 BM1,1972-07-31 23:59:59.999999,1982-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064658949519,0.00019355283628798802,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,338.3929960298584,-664.7859920597168,-648.0610416030246,0.014423002385608924,0.00024258250687185466,0.016819140729942623,9,4
ME3 BM1,1973-07-31 23:59:59.999999,1983-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064664977804,0.00019355223340403944,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,341.7291397519712,-671.4582795039424,-654.7333290472502,0.014027432747538033,0.00024258175565376703,0.017293382190432728,9,4
ME3 BM1,1974-07-31 23:59:59.999999,1984-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064697555005,0.00019354897546393647,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,359.4535473858548,-706.9070947717096,-690.1821443150174,0.012101120054067703,0.00024257764408628697,0.020045883604364892,9,4
ME3 BM1,1975-07-31 23:59:59.999999,1985-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064708853016,0.00019354784555735064,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,363.98857526755245,-715.9771505351049,-699.2522000784127,0.011652306291787191,0.0002425762567545979,0.020817875078135487,9,4
ME3 BM1,1976-07-31 23:59:59.999999,1986-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064720243186,0.00019354670644517756,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,368.32893991143305,-724.6578798228661,-707.9329293661739,0.011238211048400053,0.00024257482989593833,0.021584825987982573,9,4
ME3 BM1,1977-07-31 23:59:59.999999,1987-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064741154165,0.00019354461517642768,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,375.662018606896,-739.324037213792,-722.5990867570998,0.010571950622699009,0.00024257220804218098,0.022944886587093472,9,4
ME3 BM1,1978-07-31 23:59:59.999999,1988-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064720895772,0.000193546641186269,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,368.82643139848494,-725.6528627969699,-708.9279123402777,0.011191752839780203,0.00024257474680333533,0.021674419572698434,9,4
ME3 BM1,1979-07-31 23:59:59.999999,1989-06-30 23:59:59.999999,120,half_normal,ff3,0.999806472673254,0.00019354605745436124,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,370.698443111042,-729.396886222084,-712.6719357653918,0.011018494003823995,0.00024257401989514492,0.02201517011407902,9,4
ME3 BM1,1980-07-31 23:59:59.999999,1990-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064732623928,0.00019354546826148947,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,372.62598679953646,-733.2519735990729,-716.5270231423807,0.010842852415689642,0.00024257328949286647,0.022371722881873973,9,4
ME3 BM1,1981-07-31 23:59:59.999999,1991-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064731376867,0.00019354559296905742,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,371.9289087641214,-731.8578175282428,-715.1328670715505,0.010906114822368824,0.00024257344226650147,0.022241966659747137,9,4
ME3 BM1,1982-07-31 23:59:59.999999,1992-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064736541464,0.00019354507646071473,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,373.5223122748049,-735.0446245496098,-718.3196740929176,0.010762171275720529,0.0002425727996120777,0.02253939222834357,9,4
ME3 BM1,1983-07-31 23:59:59.999999,1993-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064708795903,0.0001935478512578711,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,363.6022647545671,-715.2045295091342,-698.479579052442,0.011689735123428623,0.00024257626441962575,0.020751219925715277,9,4
ME3 BM1,1984-07-31 23:59:59.999999,1994-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064707300145,0.0001935480008482212,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,363.0735159686178,-714.1470319372356,-697.4220814805434,0.011740836603367841,0.0002425764462973801,0.020660916635855182,9,4
ME3 BM1,1985-07-31 23:59:59.999999,1995-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064700145429,0.0001935487163811527,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,360.1803202397666,-708.3606404795332,-691.635690022841,0.012028035127067268,0.00024257734260649215,0.020167661637486296,9,4
ME3 BM1,1986-07-31 23:59:59.999999,1996-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064676899411,0.00019355104121119836,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,350.9966649281528,-689.9933298563056,-673.2683793996134,0.01298474475735329,0.00024258024065996998,0.018681941400703794,9,4
ME3 BM1,1987-07-31 23:59:59.999999,1997-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064657173233,0.0001935530140136538,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,341.46711828247453,-670.9342365649491,-654.2092861082568,0.0140581734197474,0.00024258270931209783,0.01725563500101257,9,4
ME3 BM1,1988-07-31 23:59:59.999999,1998-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064656116443,0.0001935531197215224,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,341.8379780892478,-671.6759561784957,-654.9510057218034,0.01401477783447653,0.00024258284755973952,0.01730907549336834,9,4
ME3 BM1,1989-07-31 23:59:59.999999,1999-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064629292716,0.00019355580237630669,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,328.1794291814016,-644.3588583628032,-627.633907906111,0.01570348659361898,0.00024258596263469922,0.015447904590390303,9,4
ME3 BM1,1990-07-31 23:59:59.999999,2000-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064610117775,0.00019355772002087494,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,312.31227426460396,-612.6245485292079,-595.8995980725157,0.01792484604544005,0.00024258862983543615,0.013533652072685386,9,4
ME3 BM1,1991-07-31 23:59:59.999999,2001-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064606437836,0.00019355808804523745,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,308.7992779773473,-605.5985559546946,-588.8736054980023,0.018457256811521088,0.00024258908955287372,0.013143290578340369,9,4
ME3 BM1,1992-07-31 23:59:59.999999,2002-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064602103098,0.00019355852156000255,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,304.8659415241374,-597.7318830482748,-581.0069325915825,0.01907231686823205,0.00024258963332709352,0.012719463241047802,9,4
ME3 BM1,1993-07-31 23:59:59.999999,2003-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064602988774,0.00019355843298064345,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,305.4326534670339,-598.8653069340678,-582.1403564773756,0.018982454551100043,0.00024258952354933792,0.012779670979656302,9,4
ME3 BM1,1994-07-31 23:59:59.999999,2004-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064602333052,0.00019355849855523885,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,304.4142818176584,-596.8285636353168,-580.1036131786245,0.019144240457259657,0.0002425896051368338,0.01267167562371699,9,4
ME3 BM1,1995-07-31 23:59:59.999999,2005-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064604662809,0.00019355826556020545,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,306.84752074868453,-601.6950414973691,-584.9700910406768,0.018759920771520427,0.00024258931291559288,0.012931254660940226,9,4
ME3 BM1,1996-07-31 23:59:59.999999,2006-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064608885016,0.00019355784330068464,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,310.6878183544825,-609.375636708965,-592.6506862522727,0.01816901815841611,0.00024258879545433761,0.01335178342270342,9,4
ME3 BM1,1997-07-31 23:59:59.999999,2007-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064613654146,0.00019355736634325469,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,314.7254438516212,-617.4508877032424,-600.7259372465502,0.017567551756443898,0.00024258818730991662,0.013808878475108725,9,4
ME3 BM1,1998-07-31 23:59:59.999999,2008-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064612277757,0.00019355750399114278,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,313.255128336006,-614.510256672012,-597.7853062153198,0.017785196407189913,0.0002425883642736951,0.013639903587211743,9,4
ME3 BM1,1999-07-31 23:59:59.999999,2009-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064616930704,0.0001935570386574534,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,317.4223690197208,-622.8447380394416,-606.1197875827494,0.01717739309311605,0.00024258777799148428,0.014122502563482867,9,4
ME3 BM1,2000-07-31 23:59:59.999999,2010-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064638408242,0.00019355489072115858,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,333.1191370362711,-654.2382740725423,-637.51332361585,0.015071071134165961,0.00024258508201821752,0.016096074383743015,9,4
ME3 BM1,2001-07-31 23:59:59.999999,2011-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064644103929,0.0001935543211094432,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,336.9010211180003,-661.8020422360006,-645.0770917793084,0.014603455996625814,0.00024258436391026353,0.016611435263427617,9,4
ME3 BM1,2002-07-31 23:59:59.999999,2012-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064659158978,0.00019355281548620265,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,345.87494639242016,-679.7498927848403,-663.0249423281481,0.013551206292462863,0.0002425824607514455,0.017901170974451854,9,4
ME3 BM1,2003-07-31 23:59:59.999999,2013-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064666420168,0.00019355208929493675,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,349.0974802298925,-686.194960459785,-669.4700100030927,0.013192995371204249,0.0002425817414590816,0.018387161871408954,9,4
ME3 BM1,2004-07-31 23:59:59.999999,2014-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064665041607,0.00019355222717913026,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,349.18460409139425,-686.3692081827885,-669.6442577260963,0.013182411654170912,0.00024258174085758398,0.018401924262532888,9,4
ME3 BM1,2005-07-31 23:59:59.999999,2015-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064663778847,0.00019355235346645025,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,348.5521979730398,-685.1043959460796,-668.3794454893874,0.01325197677237422,0.00024258190300695308,0.01830533717148164,9,4
ME3 BM1,2006-07-31 23:59:59.999999,2016-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064654555774,0.00019355327585802637,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,344.00177715734003,-676.0035543146801,-659.2786038579878,0.013762289404353232,0.00024258305332152292,0.017626649621594936,9,4
ME3 BM1,2007-07-31 23:59:59.999999,2017-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064659282301,0.00019355280317224144,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,346.8361976683493,-681.6723953366986,-664.9474448800064,0.01344296030835204,0.00024258245897827767,0.01804531542264262,9,4
ME3 BM1,2008-07-31 23:59:59.999999,2018-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064664782546,0.00019355225311039944,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,350.0080099763063,-688.0160199526126,-671.2910694959204,0.013092246782501428,0.00024258176674541275,0.01852865827961919,9,4
ME3 BM1,2009-07-31 23:59:59.999999,2019-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064672870742,0.00019355144422141774,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,353.85920764877557,-695.7184152975511,-678.9934648408589,0.012678605728592628,0.0002425807567556156,0.01913307834855615,9,4
ME3 BM1,2010-07-31 23:59:59.999999,2020-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064645497612,0.00019355418178239816,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,340.58046457735804,-669.1609291547161,-652.4359786980239,0.014162361150383593,0.00024258419582573817,0.017128796056663734,9,4
ME3 BM1,2011-07-31 23:59:59.999999,2021-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064626535341,0.0001935560781856617,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,329.6533541881471,-647.3067083762942,-630.581757919602,0.01551268907963634,0.00024258655731412504,0.015637943625942376,9,4
ME3 BM1,2012-07-31 23:59:59.999999,2022-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064616238167,0.00019355710799428682,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,322.2696519515083,-632.5393039030166,-615.8143534463244,0.016497023677267474,0.00024258785368209558,0.014704946687830494,9,4
ME3 BM1,2013-07-31 23:59:59.999999,2023-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064607199076,0.0001935580119837633,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,315.1894195602298,-618.3788391204596,-601.6538886637674,0.017500024267985068,0.00024258898954309077,0.013862208750583761,9,4
ME3 BM1,2014-07-31 23:59:59.999999,2024-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064605394781,0.00019355819242999287,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,313.69860537027193,-615.3972107405439,-598.6722602838516,0.017718830053702984,0.0002425892131584584,0.013691040120775958,9,4
ME3 BM1,2015-07-31 23:59:59.999999,2025-06-30 23:59:59.999999,120,half_normal,ff3,0.9998064598617495,0.00019355887021662015,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,307.47043641269715,-602.9408728253943,-586.2159223687021,0.01866539164707744,0.00024259008465778314,0.012996785132862027,9,4
ME3 BM2,1926-07-31 23:59:59.999999,1936-06-30 23:59:59.999999,120,half_normal,ff3,0.9998173017092843,0.00018271498233314438,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,264.0834541869067,-516.1669083738134,-499.4419579171211,0.02679296117132689,0.00022899929308388138,0.008546994549036643,3,5
ME3 BM2,1927-07-31 23:59:59.999999,1937-06-30 23:59:59.999999,120,half_normal,ff3,0.9998173016421084,0.0001827150495167777,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,262.9680543982066,-513.9361087964132,-497.21115833972095,0.027041380891046348,0.0002289993471967307,0.008468478296999784,3,5
ME3 BM2,1928-07-31 23:59:59.999999,1938-06-30 23:59:59.999999,120,half_normal,ff3,0.9998173016107987,0.00018271508082776683,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,261.9354316116355,-511.87086322327104,-495.14591276657876,0.02727607043160602,0.0002289994000699198,0.008395615513756989,3,5
ME3 BM2,1929-07-31 23:59:59.999999,1939-06-30 23:59:59.999999,120,half_normal,ff3,0.9998173015143698,0.000182715177260707,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,258.3957115225907,-504.79142304518143,-488.06647258848915,0.02809262586423023,0.00022899951231275742,0.008151588015285458,3,5
ME3 BM2,1930-07-31 23:59:59.999999,1940-06-30 23:59:59.999999,120,half_normal,ff3,0.9998173015532227,0.00018271513840246087,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,258.88473039455255,-505.7694607891051,-489.0445103324128,0.027978368816776723,0.0002289994689092944,0.008184875623341522,3,5
ME3 BM2,1931-07-31 23:59:59.999999,1941-06-30 23:59:59.999999,120,half_normal,ff3,0.9998173015861533,0.00018271510546569695,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,258.8202514177126,-505.6405028354252,-488.9155523787329,0.027993367835229765,0.0002289994273361108,0.008180488631593449,4,5
ME3 BM2,1932-07-31 23:59:59.999999,1942-06-30 23:59:59.999999,120,half_normal,ff3,0.9998173022719179,0.00018271441965757448,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,276.9996308040961,-541.9992616081922,-525.2743111515,0.024058186202340875,0.00022899856879947622,0.00951853007011786,4,5
ME3 BM2,1933-07-31 23:59:59.999999,1943-06-30 23:59:59.999999,120,half_normal,ff3,0.9998173029435952,0.00018271374793384323,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,290.1333177411004,-568.2666354822009,-551.5416850255086,0.021564022036312754,0.00022899772488433416,0.010619434746389761,4,5
ME3 BM2,1934-07-31 23:59:59.999999,1944-06-30 23:59:59.999999,120,half_normal,ff3,0.9998173039378322,0.0001827127536313901,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,305.7248795677651,-599.4497591355301,-582.7248086788379,0.01893634004583469,0.00022899648002779272,0.012092964082473987,4,5
ME3 BM2,1935-07-31 23:59:59.999999,1945-06-30 23:59:59.999999,120,half_normal,ff3,0.999817304727262,0.0001827119641411554,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,314.8970366381609,-617.7940732763218,-601.0691228196296,0.01754284603505519,0.00022899548987415953,0.013053497101699845,4,5
ME3 BM2,1936-07-31 23:59:59.999999,1946-06-30 23:59:59.999999,120,half_normal,ff3,0.9998173047009532,0.00018271199044983262,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,314.44786732445436,-616.8957346489087,-600.1707841922165,0.017608627261672036,0.00022899552426324608,0.013004734603116455,4,5
ME3 BM2,1937-07-31 23:59:59.999999,1947-06-30 23:59:59.999999,120,half_normal,ff3,0.9998173051571833,0.00018271153417922573,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,318.72453511713456,-625.4490702342691,-608.7241197775769,0.01699207942334988,0.00022899495412448062,0.01347657037253512,4,5
